rank,feature,random_forest_importance,selected,ridge_coefficient,absolute_ridge_coefficient
729,ADSS1 (122622),0.00025983052425549563,True,-0.0011698827598190793,0.0011698827598190793
730,PLD1 (5337),0.00025960927052759506,True,-0.002421198980499803,0.002421198980499803
731,ETV6 (2120),0.00025942573074703003,True,-0.00305007150514754,0.00305007150514754
732,WHR1 (8859),0.0002590930137404203,True,-0.00044492172791088026,0.00044492172791088026
733,RASGRF1 (5923),0.00025903224763320964,True,-0.0042175899890005,0.0042175899890005
734,HAPSTR2 (389895),0.00025900403664460463,True,0.001772596645337249,0.001772596645337249
735,LYPLAL1 (127018),0.0002587569261422879,True,-0.0003232056572158987,0.0003232056572158987
736,EREG (2069),0.0002587346809584859,True,-0.0033572278153429927,0.0033572278153429927
737,ZNF343 (79175),0.0002585820853225857,True,-0.0007362430521128812,0.0007362430521128812
738,GLMN (11146),0.0002585290070169886,True,0.00021198048639901965,0.00021198048639901965
739,S1PR5 (53637),0.0002580965386097401,True,-0.002003736922322547,0.002003736922322547
740,RPS2 (6187),0.0002580571498198989,True,0.0008288158966469833,0.0008288158966469833
741,SERPINB9 (5272),0.0002574594905477403,True,-0.0008130685682851133,0.0008130685682851133
742,BET1 (10282),0.00025740609217351785,True,0.00329382759517946,0.00329382759517946
743,KCP (375616),0.000257401891295517,True,-0.0020858555969536065,0.0020858555969536065
744,GNA12 (2768),0.00025732376632976663,True,0.00042669180527088197,0.00042669180527088197
745,PLA2G4A (5321),0.0002567308178577362,True,-0.0022536584814027254,0.0022536584814027254
746,PIGBOS1 (101928527),0.0002566554186323036,True,-0.0022638157714357805,0.0022638157714357805
747,DDR2 (4921),0.00025658326091030004,True,0.0012667514579532207,0.0012667514579532207
748,LAPTM4B (55353),0.0002563190534876006,True,0.0013658636463642674,0.0013658636463642674
749,HMGA1 (3159),0.00025624775358163294,True,-0.0029944834475890305,0.0029944834475890305
750,LSM10 (84967),0.0002561061248737952,True,0.0011746791918531862,0.0011746791918531862
751,ZFTA (65998),0.00025599250366103863,True,0.00010192746930677826,0.00010192746930677826
752,DNAJB12 (54788),0.00025596476797394596,True,-0.0013830348624721646,0.0013830348624721646
753,ZMYND11 (10771),0.00025560962100122783,True,9.791545514767081e-06,9.791545514767081e-06
754,NFE2L3 (9603),0.0002554222375045487,True,-0.0015577396299185885,0.0015577396299185885
755,MTHFD2 (10797),0.0002552148127578926,True,0.0012155060103466505,0.0012155060103466505
756,DNAH10OS (642797),0.00025518182514421814,True,0.002187871500087993,0.002187871500087993
757,C10orf143 (387723),0.00025489536277087176,True,-0.00027443507658602394,0.00027443507658602394
758,ALB (213),0.0002547956880656851,True,-0.0028890736035492347,0.0028890736035492347
759,SGIP1 (84251),0.0002545743784077994,True,-0.0009025350847860623,0.0009025350847860623
760,GABARAPL1 (23710),0.0002544731174417303,True,0.0012804406366869422,0.0012804406366869422
761,ITGB2 (3689),0.00025438184334243915,True,0.0017110631964757197,0.0017110631964757197
762,NDUFB7 (4713),0.00025434611512127717,True,0.0016941762876079203,0.0016941762876079203
763,SLITRK5 (26050),0.00025407359347770514,True,0.004424163623413367,0.004424163623413367
764,TNFRSF13C (115650),0.00025404697317789126,True,0.0006705128060219899,0.0006705128060219899
765,KCTD4 (386618),0.0002540337170667317,True,0.0038106302778665806,0.0038106302778665806
766,UPF3B (65109),0.0002538420933353797,True,-2.708645933079015e-05,2.708645933079015e-05
767,ARHGAP24 (83478),0.0002536740044414084,True,0.0016159151696347814,0.0016159151696347814
768,ICAM5 (7087),0.0002529322348467455,True,0.0008469957986447599,0.0008469957986447599
769,GPC4 (2239),0.0002529316861089551,True,0.00035554718355775933,0.00035554718355775933
770,AGBL1 (123624),0.00025216894816868364,True,0.002388497144041033,0.002388497144041033
771,SLC36A4 (120103),0.0002519566014006169,True,-0.001555030341277181,0.001555030341277181
772,ZNF667 (63934),0.0002519508432014812,True,0.003058385263116103,0.003058385263116103
773,IGFN1 (91156),0.000251182043758693,True,0.0006130991494668407,0.0006130991494668407
774,MARCHF4 (57574),0.0002511273752244412,True,0.0020349746624273505,0.0020349746624273505
775,LRIG1 (26018),0.0002510469551321803,True,0.0021387818470971383,0.0021387818470971383
776,ACTL10 (170487),0.0002509997733050825,True,-0.0011176411833760363,0.0011176411833760363
777,AICDA (57379),0.0002509730563598208,True,0.0021451091635201836,0.0021451091635201836
778,ADNP2 (22850),0.0002508208677843641,True,-0.0002047807815749184,0.0002047807815749184
779,FKBP4 (2288),0.00025072659458302973,True,0.002878339094225581,0.002878339094225581
780,VTA1 (51534),0.0002507181537536805,True,0.0019336110479552075,0.0019336110479552075
781,CUL2 (8453),0.00025052970484930505,True,0.0013715943943844267,0.0013715943943844267
782,CHI3L2 (1117),0.00025037185787658953,True,-0.0009540697364426815,0.0009540697364426815
783,SERBP1 (26135),0.00025036132053602854,True,0.001060278541303904,0.001060278541303904
784,NRROS (375387),0.00025034354685069985,True,-0.00389921887731415,0.00389921887731415
785,BEGAIN (57596),0.0002503254612414273,True,-0.002212346156601707,0.002212346156601707
786,RIPK4 (54101),0.00024987761656822944,True,-0.001066944556067832,0.001066944556067832
787,FBXL19 (54620),0.0002496365691048982,True,-0.0005734594918725077,0.0005734594918725077
788,LIF (3976),0.0002494533146294069,True,-0.0006698591991351796,0.0006698591991351796
789,CADM1 (23705),0.0002493964529426751,True,0.001807877651933161,0.001807877651933161
790,NCAM1 (4684),0.000249343508211783,True,0.0022511517860470736,0.0022511517860470736
791,PTGFR (5737),0.00024921644995432816,True,0.0008561374745591614,0.0008561374745591614
792,TAF13 (6884),0.00024869111261123755,True,0.001198135667723726,0.001198135667723726
793,CNGA1 (1259),0.00024857464257886777,True,-0.0023791203337741483,0.0023791203337741483
794,KLHL13 (90293),0.00024848516323087755,True,0.00033026786110925527,0.00033026786110925527
795,CYP2S1 (29785),0.00024846471573370977,True,-0.0020123994006453977,0.0020123994006453977
796,TAF11 (6882),0.00024808241600758217,True,0.0011341286202799132,0.0011341286202799132
797,KPNA7 (402569),0.00024804151263595767,True,-0.0021288439866127013,0.0021288439866127013
798,FAM89A (375061),0.0002479988770340345,True,-0.001055932272593289,0.001055932272593289
799,FGFR2 (2263),0.00024787352829616443,True,-0.00117986087824292,0.00117986087824292
800,LHPP (64077),0.00024785553300490877,True,0.0016272165127947452,0.0016272165127947452
801,WDTC1 (23038),0.0002478512473400743,True,0.001040939951982994,0.001040939951982994
802,PNRC2 (55629),0.0002477682373295273,True,-0.0011766814694906388,0.0011766814694906388
803,GABRB3 (2562),0.0002475390191525041,True,0.0009736528012108143,0.0009736528012108143
804,CHST6 (4166),0.000247525902195673,True,-0.001918061963587589,0.001918061963587589
805,H1-4 (3008),0.0002474750034663698,True,0.0034110740752323057,0.0034110740752323057
806,TTYH2 (94015),0.00024713280797135774,True,-0.003385010283263513,0.003385010283263513
807,NEFH (4744),0.0002469034689157456,True,-0.001745212547347496,0.001745212547347496
808,DCAF10 (79269),0.00024681366069722655,True,0.0011890236062149211,0.0011890236062149211
809,CHPF2 (54480),0.00024677790591477196,True,-0.0003329601909222738,0.0003329601909222738
810,TP53RK (112858),0.0002464943586179805,True,0.0027905194088399376,0.0027905194088399376
811,SERINC5 (256987),0.000246437262191051,True,-0.0004759607058321257,0.0004759607058321257
812,HOXC4 (3221),0.00024640247246685124,True,-2.5203698982340875e-05,2.5203698982340875e-05
813,TSSK2 (23617),0.00024638175152992813,True,0.0003900982864095675,0.0003900982864095675
814,POTEF (728378),0.0002456368204802167,True,0.0010338584437301573,0.0010338584437301573
815,TACR2 (6865),0.0002455213667625272,True,-0.000370430793495019,0.000370430793495019
816,OAF (220323),0.0002452773244408353,True,-0.000884119900748807,0.000884119900748807
817,ITLN2 (142683),0.0002449005404854515,True,-0.0004848137840888343,0.0004848137840888343
818,PIK3C2B (5287),0.00024480225011608465,True,-0.0013134323654825685,0.0013134323654825685
819,SLC22A31 (146429),0.0002447938593571542,True,-0.00037230764037632434,0.00037230764037632434
820,DYRK1A (1859),0.00024421777835115905,True,0.0018478894657212768,0.0018478894657212768
821,PUSL1 (126789),0.00024419801518619615,True,0.0014952596582077588,0.0014952596582077588
822,KRT20 (54474),0.0002440562741101244,True,-0.0033846891471576556,0.0033846891471576556
823,DOK5 (55816),0.00024404425163072828,True,0.00023523674261597327,0.00023523674261597327
824,PDE4DIP (9659),0.00024396356387978272,True,0.004465788220675352,0.004465788220675352
825,RIMS4 (140730),0.0002438423891509909,True,0.0010197696681611757,0.0010197696681611757
826,CNKSR3 (154043),0.00024330401725178985,True,0.0017970792173498196,0.0017970792173498196
827,STAC (6769),0.00024315766779016518,True,0.0008583830239517044,0.0008583830239517044
828,SNX14 (57231),0.00024309189666966484,True,-0.000743481989652932,0.000743481989652932
829,GALNT1 (2589),0.00024236298505757613,True,-0.004413185243264983,0.004413185243264983
830,AKR1B10 (57016),0.0002420693157143874,True,-3.7550996563890564e-05,3.7550996563890564e-05
831,MAGED4B (81557),0.00024191102329772742,True,-0.0005140107862117223,0.0005140107862117223
832,IRAK2 (3656),0.0002417148216939228,True,0.0005499669214915689,0.0005499669214915689
833,UTY (7404),0.0002410908700418212,True,-0.00286623581816815,0.00286623581816815
834,TBX2 (6909),0.00024079006907043804,True,3.5591511157772975e-05,3.5591511157772975e-05
835,KDELR1 (10945),0.0002406172312464327,True,-0.0011785382948726565,0.0011785382948726565
836,BLOC1S5 (63915),0.000240471410108338,True,0.0005771766949000004,0.0005771766949000004
837,SULT4A1 (25830),0.00024046757079492084,True,0.002156650375389099,0.002156650375389099
838,HDAC6 (10013),0.00024043749109661178,True,0.0006470650759494226,0.0006470650759494226
839,SKIDA1 (387640),0.00024031275796711164,True,0.00010923397722249382,0.00010923397722249382
840,ACKR2 (1238),0.00024008200096319518,True,0.0016618697360252569,0.0016618697360252569
841,CLIC4 (25932),0.00023947881060842533,True,9.304964080633941e-05,9.304964080633941e-05
842,PAPSS2 (9060),0.00023943814909955363,True,-0.0007706012083514799,0.0007706012083514799
843,RUNX2 (860),0.00023927541940664727,True,9.954079810728508e-05,9.954079810728508e-05
844,SPRTN (83932),0.00023914864666837142,True,-0.002563637197840513,0.002563637197840513
845,SRSF10 (10772),0.00023842301953517464,True,-0.0016598089264099683,0.0016598089264099683
846,SPIN2A (54466),0.00023810571257450964,True,0.0026235409407110934,0.0026235409407110934
847,SSMEM1 (136263),0.00023809755038775847,True,-0.0011009632636910145,0.0011009632636910145
848,GLIS2 (84662),0.0002380916989738251,True,-8.124463851477129e-05,8.124463851477129e-05
849,APOL3 (80833),0.00023800965221743218,True,-0.0008705873556421261,0.0008705873556421261
850,METTL8 (79828),0.00023800456665237394,True,-0.0008857411510569968,0.0008857411510569968
851,MS4A15 (219995),0.00023793738601287864,True,0.0025085994900951713,0.0025085994900951713
852,CT45A9 (102723680),0.00023788064687157813,True,0.0008872167984909328,0.0008872167984909328
853,TMEM262 (100130348),0.00023764768322430632,True,0.0022872026000765548,0.0022872026000765548
854,AJAP1 (55966),0.0002375094454118342,True,0.0036320877293282315,0.0036320877293282315
855,PNRC1 (10957),0.00023749430262942167,True,0.0010875641969947335,0.0010875641969947335
856,SLIT3 (6586),0.00023734113204889476,True,0.0005321199410736656,0.0005321199410736656
857,LIME1 (54923),0.00023709228745330763,True,0.0006337632657301529,0.0006337632657301529
858,MFSD12 (126321),0.00023681912443259843,True,-0.0012120208030409311,0.0012120208030409311
859,MRPL2 (51069),0.00023669881310517355,True,0.003060715726346341,0.003060715726346341
860,PNMA1 (9240),0.00023658564625721277,True,-0.001039956851375777,0.001039956851375777
861,PCIF1 (63935),0.00023612230334992131,True,0.0016734098780448045,0.0016734098780448045
862,BTBD19 (149478),0.00023577644183643025,True,-0.004106609029404356,0.004106609029404356
863,DHRS3 (9249),0.00023573151104134182,True,-0.0014381163726212764,0.0014381163726212764
864,GTF2F1 (2962),0.00023568510341221,True,-0.0006064197953120371,0.0006064197953120371
865,ZNF566 (84924),0.00023559078171147787,True,0.0009306383244213288,0.0009306383244213288
866,TTI1 (9675),0.00023521579638620304,True,0.0018717172614408275,0.0018717172614408275
867,LBX2 (85474),0.00023519563604150305,True,-0.0015924212654154983,0.0015924212654154983
868,SUCLG2 (8801),0.00023500689682341775,True,-0.0018333192704285848,0.0018333192704285848
869,AASDHPPT (60496),0.0002349995460551691,True,0.0014074725880654192,0.0014074725880654192
870,MTRFR (91574),0.00023490483338369221,True,-0.0012905956344726212,0.0012905956344726212
871,GM2A (2760),0.00023475989581551527,True,-0.002259989265797664,0.002259989265797664
872,RIMS1 (22999),0.00023475369275543384,True,0.000422199689536191,0.000422199689536191
873,QPCT (25797),0.00023470635749544145,True,0.0018118723201346282,0.0018118723201346282
874,XAGE1B (653067),0.0002346083085070976,True,0.0007002874870140965,0.0007002874870140965
875,KRT14 (3861),0.00023459683518135653,True,-0.001149486715541222,0.001149486715541222
876,KCND2 (3751),0.00023451295186332338,True,0.0005100532944378803,0.0005100532944378803
877,PADI3 (51702),0.00023369699871779413,True,-0.004225147763033321,0.004225147763033321
878,TFB1M (51106),0.00023346495556840239,True,-0.0025898446265663665,0.0025898446265663665
879,ZNF460 (10794),0.00023345906252795662,True,0.002437961590025193,0.002437961590025193
880,NADK2 (133686),0.00023335759288692034,True,0.002234620625392345,0.002234620625392345
881,ABR (29),0.00023332963340185663,True,-0.0018682644335837862,0.0018682644335837862
882,TMEM18 (129787),0.0002330998400938842,True,0.001995930116538592,0.001995930116538592
883,SAXO3 (101059948),0.00023303667129937305,True,-0.0012022274415518274,0.0012022274415518274
884,WLS (79971),0.00023262624788418233,True,-0.0001630019573689921,0.0001630019573689921
885,MFAP3L (9848),0.00023216080913787262,True,-0.0008903379871824503,0.0008903379871824503
886,SLC44A1 (23446),0.00023195074262540312,True,-0.00030157198679969213,0.00030157198679969213
887,PPP1R26 (9858),0.00023193260120825212,True,-0.0013559799503374765,0.0013559799503374765
888,BLTP3A (54887),0.00023188315812768657,True,0.00284477048165004,0.00284477048165004
889,SPANXN5 (494197),0.00023182917013886263,True,0.006199557413991634,0.006199557413991634
890,MFSD8 (256471),0.0002314513171212752,True,0.002534638699906799,0.002534638699906799
891,SLC5A12 (159963),0.0002314054242208692,True,0.002407136467794912,0.002407136467794912
892,ECI1 (1632),0.00023137662589438088,True,0.0015796789307619507,0.0015796789307619507
893,RHOBTB2 (23221),0.00023100253240400647,True,0.0005204983277849907,0.0005204983277849907
894,FYB1 (2533),0.00023099003478551102,True,-0.0014953880421913588,0.0014953880421913588
895,MGST2 (4258),0.00023095280936072236,True,0.000855607269542996,0.000855607269542996
896,RALGPS2 (55103),0.000230663919935066,True,0.00021275608215457539,0.00021275608215457539
897,SMCO2 (341346),0.0002303122236378815,True,0.0017884557443063904,0.0017884557443063904
898,NIFK (84365),0.0002300961689149447,True,0.00302093039265623,0.00302093039265623
899,HNRNPA1L3 (642659),0.00022996400297053293,True,0.0002674547716823637,0.0002674547716823637
900,APOBEC3C (27350),0.00022994018668126914,True,-0.002191334786195273,0.002191334786195273
901,CARMIL3 (90668),0.00022975053181596656,True,-0.00044163499627993355,0.00044163499627993355
902,CCM2L (140706),0.0002295735853890315,True,-0.0001549641181307897,0.0001549641181307897
903,SKI (6497),0.0002295373544934069,True,0.0001271740058787947,0.0001271740058787947
904,GALNT11 (63917),0.00022953708495861982,True,0.0032627416744232876,0.0032627416744232876
905,REEP1 (65055),0.0002292705880055031,True,0.0009942868482335553,0.0009942868482335553
906,CT45A5 (441521),0.0002292043652832204,True,0.0023213943681027333,0.0023213943681027333
907,SPDYA (245711),0.00022905839584558963,True,0.0009308739787645408,0.0009308739787645408
908,MOBP (4336),0.0002290047696331914,True,-0.00012735662641337594,0.00012735662641337594
909,ZFPM2 (23414),0.0002288649902378462,True,0.0036298538489392762,0.0036298538489392762
910,PRAME (23532),0.00022878888701866284,True,-0.0005315453789565029,0.0005315453789565029
911,PROP1 (5626),0.0002287817537231786,True,0.0018907006867771253,0.0018907006867771253
912,TMEM147 (10430),0.0002287716388821717,True,0.0010446396329190865,0.0010446396329190865
913,INO80C (125476),0.0002287693044307357,True,-0.004548480160375311,0.004548480160375311
914,DNAJB14 (79982),0.00022873594793052854,True,-0.0007152388610646694,0.0007152388610646694
915,ERCC8 (1161),0.00022819001969306532,True,-0.0020805673887342355,0.0020805673887342355
916,DCT (1638),0.00022795018850444633,True,-0.0015525462646948651,0.0015525462646948651
917,SGSM3 (27352),0.00022769135549799806,True,0.0008290322297613234,0.0008290322297613234
918,F10 (2159),0.00022749439557131373,True,-0.000965615743683382,0.000965615743683382
919,FCGBP (8857),0.00022744325142962706,True,-0.00025988750498026527,0.00025988750498026527
920,PHF2 (5253),0.00022733597749836042,True,0.0015984821030546996,0.0015984821030546996
921,DCDC1 (341019),0.00022695696812383002,True,-0.0023428837029895273,0.0023428837029895273
922,KIF12 (113220),0.0002268910133180007,True,0.0004996965984733663,0.0004996965984733663
923,SLC7A7 (9056),0.000226600867761056,True,-0.0038069788543227947,0.0038069788543227947
924,LOXL4 (84171),0.00022657788173744363,True,-0.0032750470227543445,0.0032750470227543445
925,RGPD8 (727851),0.00022632860746770223,True,0.0019026098238091919,0.0019026098238091919
926,SMOC2 (64094),0.00022608227026518128,True,-0.002511882511680282,0.002511882511680282
927,CLEC2B (9976),0.0002257607301707791,True,0.001380136997895812,0.001380136997895812
928,CPAMD8 (27151),0.0002254310821858373,True,-0.0010143317071942086,0.0010143317071942086
929,PBXIP1 (57326),0.0002250512112101859,True,-0.0019941963088799604,0.0019941963088799604
930,ARK2C (494470),0.0002250208879754924,True,-1.664491598459038e-05,1.664491598459038e-05
931,RAMP2 (10266),0.0002247788534618701,True,-2.1744995312466316e-05,2.1744995312466316e-05
932,RILPL1 (353116),0.00022444231477195253,True,-0.0014574201161897471,0.0014574201161897471
933,MRNIP (51149),0.00022432060696487365,True,-0.0013447084820989207,0.0013447084820989207
934,DUSP19 (142679),0.00022429246038091228,True,0.0026136361380538144,0.0026136361380538144
935,FAM120C (54954),0.00022419895885877,True,0.0034519238638632604,0.0034519238638632604
936,FGF19 (9965),0.00022417164084416217,True,0.002656548701889672,0.002656548701889672
937,PRIMPOL (201973),0.0002238216584591237,True,0.0014853965848885735,0.0014853965848885735
938,NCOR1 (9611),0.00022381539083727553,True,-0.0011771608640717495,0.0011771608640717495
939,HTR6 (3362),0.00022362610010649605,True,0.0008741748836295937,0.0008741748836295937
940,ZYG11A (440590),0.00022353688888359483,True,-0.00044350000265110513,0.00044350000265110513
941,TAX1BP1 (8887),0.00022343022215755477,True,-0.0018565458272782377,0.0018565458272782377
942,LAPTM5 (7805),0.00022334772457232303,True,-0.0021033516871334723,0.0021033516871334723
943,ARL1 (400),0.00022331548260462838,True,0.003667106597456009,0.003667106597456009
944,ZMAT2 (153527),0.0002232340153561624,True,-0.0005872544410306815,0.0005872544410306815
945,SIM2 (6493),0.00022296032691485846,True,0.0027844343861595086,0.0027844343861595086
946,UBE2G1 (7326),0.00022289546778686217,True,0.0014052703058572615,0.0014052703058572615
947,RAB6C (84084),0.0002228322322451621,True,0.0010882273787874998,0.0010882273787874998
948,MMAB (326625),0.00022243720465774038,True,-0.001176758872763138,0.001176758872763138
949,ZNF300 (91975),0.00022237304269556583,True,0.0013953630133310985,0.0013953630133310985
950,CEP85L (387119),0.0002222386139851052,True,-0.001134798882734761,0.001134798882734761
951,CNEP1R1 (255919),0.00022205297398722687,True,-0.00023102374641802083,0.00023102374641802083
952,CLMN (79789),0.0002217768508165145,True,-0.001558851124103467,0.001558851124103467
953,RAC2 (5880),0.00022172638120223763,True,-0.0018215397751459536,0.0018215397751459536
954,NOSTRIN (115677),0.00022167946959890288,True,-0.0014723994812917665,0.0014723994812917665
955,ORAI3 (93129),0.00022167125044298268,True,-0.0016752625293298433,0.0016752625293298433
956,LY86 (9450),0.00022166292914355395,True,0.0007864264255874084,0.0007864264255874084
957,NFKBIB (4793),0.00022141791228201467,True,0.0003366496446763541,0.0003366496446763541
958,PIMREG (54478),0.0002212853565894882,True,0.0029686978348212652,0.0029686978348212652
959,SPDYE18 (100505767),0.00022126917930053832,True,0.0002981548896555138,0.0002981548896555138
960,NINL (22981),0.0002211941209401166,True,-6.853751947634391e-06,6.853751947634391e-06
961,KIN (22944),0.00022116443333090746,True,-0.0028825552572558687,0.0028825552572558687
962,TIAM2 (26230),0.0002208167154770502,True,-0.0010739250166950233,0.0010739250166950233
963,DMAC1 (90871),0.00022075497520313055,True,0.0017514705658890819,0.0017514705658890819
964,PIGO (84720),0.0002207277627202154,True,0.0008467127235338612,0.0008467127235338612
965,TMEM17 (200728),0.00022048421219858998,True,-0.00036389879970719205,0.00036389879970719205
966,SMPDL3A (10924),0.000220483081157876,True,-0.001568888261606464,0.001568888261606464
967,CHP1 (11261),0.00022001511080887577,True,-0.0038238483976667454,0.0038238483976667454
968,XRRA1 (143570),0.00022001188629938983,True,0.0032862492557413983,0.0032862492557413983
969,GTPBP2 (54676),0.00021998419450935548,True,0.001361773787692462,0.001361773787692462
970,GCHFR (2644),0.00021995212074412765,True,-0.0011113496003327989,0.0011113496003327989
971,SNRPC (6631),0.0002198880108348978,True,0.0020354541064656635,0.0020354541064656635
972,ZNF711 (7552),0.0002198157318402442,True,0.0007996430103898865,0.0007996430103898865
973,SLC10A4 (201780),0.00021948217377268402,True,-0.0010292976167091059,0.0010292976167091059
974,CLN8 (2055),0.00021923705300670086,True,0.0029628403566090513,0.0029628403566090513
975,MACROH2A2 (55506),0.0002190580836948977,True,1.0264669357141066e-05,1.0264669357141066e-05
976,SAMD13 (148418),0.0002187885843210938,True,-0.0033014992260623735,0.0033014992260623735
977,DAPK3 (1613),0.00021874698296088646,True,0.00027779079821159663,0.00027779079821159663
978,USP48 (84196),0.00021856065384831015,True,0.0012064985562009198,0.0012064985562009198
979,CRYL1 (51084),0.00021850408670449824,True,-0.001905773550017762,0.001905773550017762
980,BRD7 (29117),0.0002180538200028887,True,-6.361692320791057e-06,6.361692320791057e-06
981,HPS1 (3257),0.00021782170487583802,True,-0.0020719975347541332,0.0020719975347541332
982,DPYSL5 (56896),0.00021780412757040567,True,-0.00010786938979630615,0.00010786938979630615
983,PLEKHG4 (25894),0.00021772460991283612,True,0.004776467378859151,0.004776467378859151
984,UST (10090),0.00021753235078702051,True,0.0028559215311754725,0.0028559215311754725
985,YAF2 (10138),0.000217054223568945,True,0.0015355512766387959,0.0015355512766387959
986,OXCT1 (5019),0.00021703755823285851,True,-0.0012452296172506155,0.0012452296172506155
987,ZFYVE21 (79038),0.00021693306525504485,True,0.0015317981315851282,0.0015317981315851282
988,FOXE1 (2304),0.0002169087435225506,True,0.0011587809516726234,0.0011587809516726234
989,TTC22 (55001),0.0002168611057346549,True,2.2655296665960575e-06,2.2655296665960575e-06
990,TXNL4A (10907),0.00021683828088513892,True,0.002663520645707108,0.002663520645707108
991,TM9SF2 (9375),0.00021677329616491458,True,-0.0017698982543420108,0.0017698982543420108
992,RAB4B (53916),0.00021672182657333475,True,-0.0023787825407394973,0.0023787825407394973
993,CORO2A (7464),0.00021669106954022777,True,-0.0006519911523473903,0.0006519911523473903
994,ZNF600 (162966),0.00021665328194036065,True,0.003608281799132508,0.003608281799132508
995,EHHADH (1962),0.00021663288137540985,True,0.0015140224290970039,0.0015140224290970039
996,OR10H1 (26539),0.00021615966350752255,True,-0.0020355609765161614,0.0020355609765161614
997,UBE4A (9354),0.00021575253023897365,True,0.0018877039192013204,0.0018877039192013204
998,PLTP (5360),0.0002156390662918817,True,-0.0011235072269682926,0.0011235072269682926
999,SOCS4 (122809),0.00021558895166428715,True,-0.0006761896887798567,0.0006761896887798567
1000,WSCD1 (23302),0.0002155827820912714,True,-0.0037707003025752596,0.0037707003025752596
1001,SMIM8 (57150),0.000215537528946586,True,0.002032766780148862,0.002032766780148862
1002,EIF4G3 (8672),0.0002155257123605695,True,0.002185977710826955,0.002185977710826955
1003,RBBP4 (5928),0.00021532993792154956,True,0.0005842196001528302,0.0005842196001528302
1004,SIRT3 (23410),0.00021511569968414937,True,0.0019468634231422659,0.0019468634231422659
1005,APOC2 (344),0.00021487206430677061,True,-0.0033622531470631645,0.0033622531470631645
1006,NFE2 (4778),0.00021475808527363617,True,-0.0003120206221057559,0.0003120206221057559
1007,FCGR2B (2213),0.00021473735361588362,True,-0.000879046205608823,0.000879046205608823
1008,SLC5A11 (115584),0.00021467785292509156,True,-0.0008760814130964307,0.0008760814130964307
1009,SPOCD1 (90853),0.0002146432124964306,True,-0.0017858590199060528,0.0017858590199060528
1010,LSM2 (57819),0.0002141434854474211,True,0.0011134531937530318,0.0011134531937530318
1011,PRKCZ (5590),0.00021398059513326188,True,0.0017389796299019896,0.0017389796299019896
1012,DENND5B (160518),0.00021380257462547703,True,-0.000343454883811916,0.000343454883811916
1013,C2CD6 (151254),0.00021380031700895445,True,-0.005855939833263236,0.005855939833263236
1014,NECAB3 (63941),0.00021369204490801044,True,0.0010563965743616123,0.0010563965743616123
1015,ATP1A1 (476),0.00021341621685403946,True,-0.0017206655075455795,0.0017206655075455795
1016,MUC2 (4583),0.00021340437663098467,True,-0.00028382145869475104,0.00028382145869475104
1017,TNFSF15 (9966),0.0002132033416437352,True,7.541665240905649e-05,7.541665240905649e-05
1018,CCNA1 (8900),0.00021288122044474004,True,-0.0012034104135184684,0.0012034104135184684
1019,CD34 (947),0.0002127494028384942,True,-0.0016149400183036577,0.0016149400183036577
1020,DNAJC19 (131118),0.00021255279383821965,True,0.0003961439999773471,0.0003961439999773471
1021,LHFPL6 (10186),0.0002125341307264102,True,0.0019745584523323677,0.0019745584523323677
1022,FAM117A (81558),0.00021242982074514002,True,0.0036935195067272736,0.0036935195067272736
1023,FAU (2197),0.00021224917292781234,True,0.0016595609041602094,0.0016595609041602094
1024,YPEL2 (388403),0.0002120438839176822,True,-0.001275122510204478,0.001275122510204478
1025,SNX7 (51375),0.00021178246552214363,True,-0.001018603656541986,0.001018603656541986
1026,AKR1A1 (10327),0.00021176376982527193,True,0.0008365283613783554,0.0008365283613783554
1027,C1R (715),0.0002117311045582568,True,-0.0002465804196157685,0.0002465804196157685
1028,GUCY1A1 (2982),0.00021113093198027078,True,0.0020057140270183784,0.0020057140270183784
1029,COL4A4 (1286),0.0002109569437349139,True,0.00023730213698373664,0.00023730213698373664
1030,ERBB3 (2065),0.00021078378237044036,True,0.00043293388041512127,0.00043293388041512127
1031,SLC12A7 (10723),0.00021065605195451858,True,0.0007536200566217849,0.0007536200566217849
1032,STAB1 (23166),0.0002106027720510509,True,0.001754455478834524,0.001754455478834524
1033,EDN2 (1907),0.00021057418340871133,True,0.002465424998832363,0.002465424998832363
1034,IL17RC (84818),0.0002104787403380073,True,0.001920275146561695,0.001920275146561695
1035,WIPF3 (644150),0.00021046139901057315,True,-0.004299884665789063,0.004299884665789063
1036,ERG (2078),0.00021041157419767465,True,0.0011032362500105063,0.0011032362500105063
1037,TIMM23B (100652748),0.00021037786080862678,True,0.000250064051298619,0.000250064051298619
1038,TMSB15B (286527),0.00021028335264162588,True,0.00024803006057737644,0.00024803006057737644
1039,TACR1 (6869),0.0002102159843364767,True,-0.0018466533117035206,0.0018466533117035206
1040,BCAT2 (587),0.00020977585082810972,True,-0.00030996117773224416,0.00030996117773224416
1041,ABCA6 (23460),0.00020971111468531443,True,0.0016303397967578266,0.0016303397967578266
1042,TBX19 (9095),0.0002095534402381137,True,0.0009236589190729805,0.0009236589190729805
1043,CDC20B (166979),0.00020955329695910714,True,-0.0006005688354168851,0.0006005688354168851
1044,COPS6 (10980),0.0002095025756413784,True,-0.0020800294285256457,0.0020800294285256457
1045,VPS37A (137492),0.0002093600446589332,True,0.0004223136050277832,0.0004223136050277832
